"","state","date","vaccinations"
"2478","Hawaii",2021-03-31,10497
"2479","Hawaii",2021-04-01,10735
"2480","Hawaii",2021-04-02,10361
"2481","Hawaii",2021-04-03,11625
"2482","Hawaii",2021-04-04,13645
"2483","Hawaii",2021-04-05,11187
"2484","Hawaii",2021-04-06,11168
"2485","Hawaii",2021-04-07,11236
"2486","Hawaii",2021-04-08,11593
"2487","Hawaii",2021-04-09,12049
"2488","Hawaii",2021-04-10,10791
"2489","Hawaii",2021-04-11,11027
"2490","Hawaii",2021-04-12,12837
"2491","Hawaii",2021-04-13,13327
"2492","Hawaii",2021-04-14,13885
"2493","Hawaii",2021-04-15,13747
"2494","Hawaii",2021-04-16,13592
"2495","Hawaii",2021-04-17,15152
"2496","Hawaii",2021-04-18,14637
"2497","Hawaii",2021-04-19,12779
"2498","Hawaii",2021-04-20,30225
"2499","Hawaii",2021-04-21,29677
"2500","Hawaii",2021-04-22,29961
"2501","Hawaii",2021-04-23,29523
"2502","Hawaii",2021-04-24,30289
"2503","Hawaii",2021-04-25,31217
"2504","Hawaii",2021-04-26,32029
"2505","Hawaii",2021-04-27,14920
"2506","Hawaii",2021-04-28,15122
"2507","Hawaii",2021-04-29,14898
"2508","Hawaii",2021-04-30,15272
"2509","Hawaii",2021-05-01,14844
"2510","Hawaii",2021-05-02,13790
"2511","Hawaii",2021-05-03,12918
"2512","Hawaii",2021-05-04,11369
"2513","Hawaii",2021-05-05,9875
"2514","Hawaii",2021-05-06,7909
"2515","Hawaii",2021-05-07,20612
"2516","Hawaii",2021-05-08,19562
"2517","Hawaii",2021-05-09,19110
"2518","Hawaii",2021-05-10,18343
"2519","Hawaii",2021-05-11,19318
"2520","Hawaii",2021-05-12,19338
"2521","Hawaii",2021-05-13,21231
"2522","Hawaii",2021-05-14,7403
"2523","Hawaii",2021-05-15,9763
"2524","Hawaii",2021-05-16,8628
"2525","Hawaii",2021-05-17,12966
"2526","Hawaii",2021-05-18,12501
"2527","Hawaii",2021-05-19,13888
"2528","Hawaii",2021-05-20,14078
"2529","Hawaii",2021-05-21,14895
"2530","Hawaii",2021-05-22,13124
"2531","Hawaii",2021-05-23,13117
"2532","Hawaii",2021-05-24,10751
"2533","Hawaii",2021-05-25,11133
"2534","Hawaii",2021-05-26,9806
"2535","Hawaii",2021-05-27,7726
"2536","Hawaii",2021-05-28,6469
"2537","Hawaii",2021-05-29,6677
"2538","Hawaii",2021-05-30,6558
"2539","Hawaii",2021-05-31,5154
"2540","Hawaii",2021-06-01,4537
"2541","Hawaii",2021-06-02,3834
"2542","Hawaii",2021-06-03,4213
"2543","Hawaii",2021-06-04,3560
"2544","Hawaii",2021-06-05,2932
"2545","Hawaii",2021-06-06,3576
"2546","Hawaii",2021-06-07,3155
"2547","Hawaii",2021-06-08,2957
"2548","Hawaii",2021-06-09,3389
"2549","Hawaii",2021-06-10,3621
"2550","Hawaii",2021-06-11,4189
"2551","Idaho",2021-01-13,3027
"2552","Idaho",2021-01-14,3370
"2553","Idaho",2021-01-15,3597
"2554","Idaho",2021-01-16,3781
"2555","Idaho",2021-01-17,3892
"2556","Idaho",2021-01-18,3966
"2557","Idaho",2021-01-19,4019
"2558","Idaho",2021-01-20,4342
"2559","Idaho",2021-01-21,4398
"2560","Idaho",2021-01-22,4479
"2561","Idaho",2021-01-23,4524
"2562","Idaho",2021-01-24,4546
"2563","Idaho",2021-01-25,4519
"2564","Idaho",2021-01-26,4256
"2565","Idaho",2021-01-27,3961
"2566","Idaho",2021-01-28,4204
"2567","Idaho",2021-01-29,4412
"2568","Idaho",2021-01-30,4584
"2569","Idaho",2021-01-31,4822
"2570","Idaho",2021-02-01,4729
"2571","Idaho",2021-02-02,4697
"2572","Idaho",2021-02-03,5056
"2573","Idaho",2021-02-04,5585
"2574","Idaho",2021-02-05,7217
"2575","Idaho",2021-02-06,8784
"2576","Idaho",2021-02-07,9257
"2577","Idaho",2021-02-08,10173
"2578","Idaho",2021-02-09,10311
"2579","Idaho",2021-02-10,10428
"2580","Idaho",2021-02-11,10309
"2581","Idaho",2021-02-12,7810
"2582","Idaho",2021-02-13,6481
"2583","Idaho",2021-02-14,8088
"2584","Idaho",2021-02-15,8196
"2585","Idaho",2021-02-16,9257
"2586","Idaho",2021-02-17,9256
"2587","Idaho",2021-02-18,9202
"2588","Idaho",2021-02-19,12941
"2589","Idaho",2021-02-20,13126
"2590","Idaho",2021-02-21,12006
"2591","Idaho",2021-02-22,11898
"2592","Idaho",2021-02-23,10974
"2593","Idaho",2021-02-24,10909
"2594","Idaho",2021-02-25,11216
"2595","Idaho",2021-02-26,8924
"2596","Idaho",2021-02-27,9276
"2597","Idaho",2021-02-28,9433
"2598","Idaho",2021-03-01,9715
"2599","Idaho",2021-03-02,9885
"2600","Idaho",2021-03-03,10346
"2601","Idaho",2021-03-04,10173
"2602","Idaho",2021-03-05,10768
"2603","Idaho",2021-03-06,11290
"2604","Idaho",2021-03-07,11239
"2605","Idaho",2021-03-08,11146
"2606","Idaho",2021-03-09,11368
"2607","Idaho",2021-03-10,11225
"2608","Idaho",2021-03-11,11396
"2609","Idaho",2021-03-12,11431
"2610","Idaho",2021-03-13,11251
"2611","Idaho",2021-03-14,11304
"2612","Idaho",2021-03-15,11055
"2613","Idaho",2021-03-16,10980
"2614","Idaho",2021-03-17,9892
"2615","Idaho",2021-03-18,11219
"2616","Idaho",2021-03-19,11505
"2617","Idaho",2021-03-20,12307
"2618","Idaho",2021-03-21,12776
"2619","Idaho",2021-03-22,12968
"2620","Idaho",2021-03-23,12979
"2621","Idaho",2021-03-24,14230
"2622","Idaho",2021-03-25,13179
"2623","Idaho",2021-03-26,13121
"2624","Idaho",2021-03-27,12648
"2625","Idaho",2021-03-28,12634
"2626","Idaho",2021-03-29,12358
"2627","Idaho",2021-03-30,12002
"2628","Idaho",2021-03-31,12282
"2629","Idaho",2021-04-01,12565
"2630","Idaho",2021-04-02,12527
"2631","Idaho",2021-04-03,12716
"2632","Idaho",2021-04-04,12740
"2633","Idaho",2021-04-05,12816
"2634","Idaho",2021-04-06,12553
"2635","Idaho",2021-04-07,12809
"2636","Idaho",2021-04-08,12618
"2637","Idaho",2021-04-09,12949
"2638","Idaho",2021-04-10,12854
"2639","Idaho",2021-04-11,13251
"2640","Idaho",2021-04-12,13389
"2641","Idaho",2021-04-13,13740
"2642","Idaho",2021-04-14,10747
"2643","Idaho",2021-04-15,10592
"2644","Idaho",2021-04-16,10163
"2645","Idaho",2021-04-17,9894
"2646","Idaho",2021-04-18,9230
"2647","Idaho",2021-04-19,8700
"2648","Idaho",2021-04-20,8553
"2649","Idaho",2021-04-21,10991
"2650","Idaho",2021-04-22,10712
"2651","Idaho",2021-04-23,10436
"2652","Idaho",2021-04-24,10070
"2653","Idaho",2021-04-25,9815
"2654","Idaho",2021-04-26,9645
"2655","Idaho",2021-04-27,9454
"2656","Idaho",2021-04-28,9253
"2657","Idaho",2021-04-29,8970
"2658","Idaho",2021-04-30,8450
"2659","Idaho",2021-05-01,8226
"2660","Idaho",2021-05-02,7948
"2661","Idaho",2021-05-03,7517
"2662","Idaho",2021-05-04,7412
"2663","Idaho",2021-05-05,7094
"2664","Idaho",2021-05-06,7106
"2665","Idaho",2021-05-07,6937
"2666","Idaho",2021-05-08,6436
"2667","Idaho",2021-05-09,4779
"2668","Idaho",2021-05-10,4431
"2669","Idaho",2021-05-11,6751
"2670","Idaho",2021-05-12,6604
"2671","Idaho",2021-05-13,6195
"2672","Idaho",2021-05-14,5959
"2673","Idaho",2021-05-15,5742
"2674","Idaho",2021-05-16,6714
"2675","Idaho",2021-05-17,7071
"2676","Idaho",2021-05-18,4721
"2677","Idaho",2021-05-19,4764
"2678","Idaho",2021-05-20,4796
"2679","Idaho",2021-05-21,4530
"2680","Idaho",2021-05-22,4789
"2681","Idaho",2021-05-23,4651
"2682","Idaho",2021-05-24,4707
"2683","Idaho",2021-05-25,4739
"2684","Idaho",2021-05-26,4535
"2685","Idaho",2021-05-27,4325
"2686","Idaho",2021-05-28,4231
"2687","Idaho",2021-05-29,3840
"2688","Idaho",2021-05-30,3526
"2689","Idaho",2021-05-31,3333
"2690","Idaho",2021-06-01,3339
"2691","Idaho",2021-06-02,2954
"2692","Idaho",2021-06-03,2780
"2693","Idaho",2021-06-04,2662
"2694","Idaho",2021-06-05,2558
"2695","Idaho",2021-06-06,2023
"2696","Idaho",2021-06-07,2582
"2697","Idaho",2021-06-08,2540
"2698","Idaho",2021-06-09,2907
"2699","Idaho",2021-06-10,3141
"2700","Idaho",2021-06-11,2655
"2701","Illinois",2021-01-13,18854
"2702","Illinois",2021-01-14,28330
"2703","Illinois",2021-01-15,30253
"2704","Illinois",2021-01-16,28158
"2705","Illinois",2021-01-17,26902
"2706","Illinois",2021-01-18,26064
"2707","Illinois",2021-01-19,25465
"2708","Illinois",2021-01-20,24867
"2709","Illinois",2021-01-21,23837
"2710","Illinois",2021-01-22,24248
"2711","Illinois",2021-01-23,27873
"2712","Illinois",2021-01-24,31080
"2713","Illinois",2021-01-25,31402
"2714","Illinois",2021-01-26,30390
"2715","Illinois",2021-01-27,32390
"2716","Illinois",2021-01-28,36114
"2717","Illinois",2021-01-29,39571
"2718","Illinois",2021-01-30,42007
"2719","Illinois",2021-01-31,44626
"2720","Illinois",2021-02-01,47373
"2721","Illinois",2021-02-02,47870
"2722","Illinois",2021-02-03,48845
"2723","Illinois",2021-02-04,50721
"2724","Illinois",2021-02-05,51860
"2725","Illinois",2021-02-06,54451
"2726","Illinois",2021-02-07,55733
"2727","Illinois",2021-02-08,57554
"2728","Illinois",2021-02-09,57815
"2729","Illinois",2021-02-10,61601
"2730","Illinois",2021-02-11,60923
"2731","Illinois",2021-02-12,61067
"2732","Illinois",2021-02-13,63229
"2733","Illinois",2021-02-14,64663
"2734","Illinois",2021-02-15,63802
"2735","Illinois",2021-02-16,68086
"2736","Illinois",2021-02-17,65188
"2737","Illinois",2021-02-18,61794
"2738","Illinois",2021-02-19,71364
"2739","Illinois",2021-02-20,69845
"2740","Illinois",2021-02-21,69331
"2741","Illinois",2021-02-22,64299
"2742","Illinois",2021-02-23,65950
"2743","Illinois",2021-02-24,66469
"2744","Illinois",2021-02-25,68866
"2745","Illinois",2021-02-26,66470
"2746","Illinois",2021-02-27,67681
"2747","Illinois",2021-02-28,69238
"2748","Illinois",2021-03-01,78880
"2749","Illinois",2021-03-02,77559
"2750","Illinois",2021-03-03,80143
"2751","Illinois",2021-03-04,84036
"2752","Illinois",2021-03-05,80655
"2753","Illinois",2021-03-06,86539
"2754","Illinois",2021-03-07,92781
"2755","Illinois",2021-03-08,95036
"2756","Illinois",2021-03-09,91731
"2757","Illinois",2021-03-10,92887
"2758","Illinois",2021-03-11,95719
"2759","Illinois",2021-03-12,102980
"2760","Illinois",2021-03-13,122334
"2761","Illinois",2021-03-14,103399
"2762","Illinois",2021-03-15,103731
"2763","Illinois",2021-03-16,111141
"2764","Illinois",2021-03-17,113886
"2765","Illinois",2021-03-18,115254
"2766","Illinois",2021-03-19,108299
"2767","Illinois",2021-03-20,89843
"2768","Illinois",2021-03-21,109046
"2769","Illinois",2021-03-22,107637
"2770","Illinois",2021-03-23,102520
"2771","Illinois",2021-03-24,101097
"2772","Illinois",2021-03-25,100477
"2773","Illinois",2021-03-26,104130
"2774","Illinois",2021-03-27,102279
"2775","Illinois",2021-03-28,103031
"2776","Illinois",2021-03-29,106066
"2777","Illinois",2021-03-30,106713
"2778","Illinois",2021-03-31,107916
"2779","Illinois",2021-04-01,112224
"2780","Illinois",2021-04-02,111421
"2781","Illinois",2021-04-03,114094
"2782","Illinois",2021-04-04,115209
"2783","Illinois",2021-04-05,114150
"2784","Illinois",2021-04-06,112036
"2785","Illinois",2021-04-07,113276
"2786","Illinois",2021-04-08,112498
"2787","Illinois",2021-04-09,117947
"2788","Illinois",2021-04-10,120591
"2789","Illinois",2021-04-11,124972
"2790","Illinois",2021-04-12,128993
"2791","Illinois",2021-04-13,142676
"2792","Illinois",2021-04-14,122331
"2793","Illinois",2021-04-15,123257
"2794","Illinois",2021-04-16,119725
"2795","Illinois",2021-04-17,120372
"2796","Illinois",2021-04-18,118068
"2797","Illinois",2021-04-19,115774
"2798","Illinois",2021-04-20,106473
"2799","Illinois",2021-04-21,124764
"2800","Illinois",2021-04-22,126092
"2801","Illinois",2021-04-23,126571
"2802","Illinois",2021-04-24,121804
"2803","Illinois",2021-04-25,117426
"2804","Illinois",2021-04-26,112395
"2805","Illinois",2021-04-27,110285
"2806","Illinois",2021-04-28,110229
"2807","Illinois",2021-04-29,104186
"2808","Illinois",2021-04-30,100500
"2809","Illinois",2021-05-01,95862
"2810","Illinois",2021-05-02,90071
"2811","Illinois",2021-05-03,84992
"2812","Illinois",2021-05-04,80149
"2813","Illinois",2021-05-05,74547
"2814","Illinois",2021-05-06,74901
"2815","Illinois",2021-05-07,73768
"2816","Illinois",2021-05-08,69359
"2817","Illinois",2021-05-09,72071
"2818","Illinois",2021-05-10,77187
"2819","Illinois",2021-05-11,84845
"2820","Illinois",2021-05-12,87174
"2821","Illinois",2021-05-13,82029
"2822","Illinois",2021-05-14,77446
"2823","Illinois",2021-05-15,78055
"2824","Illinois",2021-05-16,79710
"2825","Illinois",2021-05-17,78070
"2826","Illinois",2021-05-18,72647
"2827","Illinois",2021-05-19,70278
"2828","Illinois",2021-05-20,73399
"2829","Illinois",2021-05-21,76539
"2830","Illinois",2021-05-22,83436
"2831","Illinois",2021-05-23,77222
"2832","Illinois",2021-05-24,75987
"2833","Illinois",2021-05-25,76531
"2834","Illinois",2021-05-26,77498
"2835","Illinois",2021-05-27,72370
"2836","Illinois",2021-05-28,59431
"2837","Illinois",2021-05-29,59491
"2838","Illinois",2021-05-30,56310
"2839","Illinois",2021-05-31,51966
"2840","Illinois",2021-06-01,51185
"2841","Illinois",2021-06-02,46440
"2842","Illinois",2021-06-03,42056
"2843","Illinois",2021-06-04,47275
"2844","Illinois",2021-06-05,36779
"2845","Illinois",2021-06-06,28885
"2846","Illinois",2021-06-07,39579
"2847","Illinois",2021-06-08,39950
"2848","Illinois",2021-06-09,43952
"2849","Illinois",2021-06-10,46937
"2850","Illinois",2021-06-11,41588
"2851","Indian Health Svc",2021-01-13,6075
"2852","Indian Health Svc",2021-01-14,6670
"2853","Indian Health Svc",2021-01-15,7286
"2854","Indian Health Svc",2021-01-16,6333
"2855","Indian Health Svc",2021-01-17,5761
"2856","Indian Health Svc",2021-01-18,5380
"2857","Indian Health Svc",2021-01-19,5108
"2858","Indian Health Svc",2021-01-20,4930
"2859","Indian Health Svc",2021-01-21,5082
"2860","Indian Health Svc",2021-01-22,4756
"2861","Indian Health Svc",2021-01-23,7137
"2862","Indian Health Svc",2021-01-24,8084
"2863","Indian Health Svc",2021-01-25,7838
"2864","Indian Health Svc",2021-01-26,7735
"2865","Indian Health Svc",2021-01-27,8113
"2866","Indian Health Svc",2021-01-28,8990
"2867","Indian Health Svc",2021-01-29,9654
"2868","Indian Health Svc",2021-01-30,7326
"2869","Indian Health Svc",2021-01-31,7995
"2870","Indian Health Svc",2021-02-01,7876
"2871","Indian Health Svc",2021-02-02,7986
"2872","Indian Health Svc",2021-02-03,8333
"2873","Indian Health Svc",2021-02-04,8338
"2874","Indian Health Svc",2021-02-05,7602
"2875","Indian Health Svc",2021-02-06,11586
"2876","Indian Health Svc",2021-02-07,10327
"2877","Indian Health Svc",2021-02-08,11525
"2878","Indian Health Svc",2021-02-09,11885
"2879","Indian Health Svc",2021-02-10,11803
"2880","Indian Health Svc",2021-02-11,12392
"2881","Indian Health Svc",2021-02-12,14664
"2882","Indian Health Svc",2021-02-13,12391
"2883","Indian Health Svc",2021-02-14,13796
"2884","Indian Health Svc",2021-02-15,12944
"2885","Indian Health Svc",2021-02-16,12558
"2886","Indian Health Svc",2021-02-17,12017
"2887","Indian Health Svc",2021-02-18,10883
"2888","Indian Health Svc",2021-02-19,8581
"2889","Indian Health Svc",2021-02-20,7039
"2890","Indian Health Svc",2021-02-21,6774
"2891","Indian Health Svc",2021-02-22,8561
"2892","Indian Health Svc",2021-02-23,10012
"2893","Indian Health Svc",2021-02-24,11113
"2894","Indian Health Svc",2021-02-25,12459
"2895","Indian Health Svc",2021-02-26,15633
"2896","Indian Health Svc",2021-02-27,17872
"2897","Indian Health Svc",2021-02-28,18231
"2898","Indian Health Svc",2021-03-01,18198
"2899","Indian Health Svc",2021-03-02,17477
"2900","Indian Health Svc",2021-03-03,17089
"2901","Indian Health Svc",2021-03-04,16373
"2902","Indian Health Svc",2021-03-05,14899
"2903","Indian Health Svc",2021-03-06,15045
"2904","Indian Health Svc",2021-03-07,14515
"2905","Indian Health Svc",2021-03-08,13820
"2906","Indian Health Svc",2021-03-09,13113
"2907","Indian Health Svc",2021-03-10,13705
"2908","Indian Health Svc",2021-03-11,13399
"2909","Indian Health Svc",2021-03-12,13514
"2910","Indian Health Svc",2021-03-13,12979
"2911","Indian Health Svc",2021-03-14,12964
"2912","Indian Health Svc",2021-03-15,13011
"2913","Indian Health Svc",2021-03-16,14079
"2914","Indian Health Svc",2021-03-17,13877
"2915","Indian Health Svc",2021-03-18,14557
"2916","Indian Health Svc",2021-03-19,14166
"2917","Indian Health Svc",2021-03-20,13505
"2918","Indian Health Svc",2021-03-21,14250
"2919","Indian Health Svc",2021-03-22,14280
"2920","Indian Health Svc",2021-03-23,13150
"2921","Indian Health Svc",2021-03-24,13528
"2922","Indian Health Svc",2021-03-25,12460
"2923","Indian Health Svc",2021-03-26,12743
"2924","Indian Health Svc",2021-03-27,13034
"2925","Indian Health Svc",2021-03-28,13541
"2926","Indian Health Svc",2021-03-29,12681
"2927","Indian Health Svc",2021-03-30,12622
"2928","Indian Health Svc",2021-03-31,12575
"2929","Indian Health Svc",2021-04-01,13441
"2930","Indian Health Svc",2021-04-02,13076
"2931","Indian Health Svc",2021-04-03,12789
"2932","Indian Health Svc",2021-04-04,12202
"2933","Indian Health Svc",2021-04-05,11703
"2934","Indian Health Svc",2021-04-06,11821
"2935","Indian Health Svc",2021-04-07,11213
"2936","Indian Health Svc",2021-04-08,10731
"2937","Indian Health Svc",2021-04-09,10551
"2938","Indian Health Svc",2021-04-10,10609
"2939","Indian Health Svc",2021-04-11,9333
"2940","Indian Health Svc",2021-04-12,9597
"2941","Indian Health Svc",2021-04-13,9774
"2942","Indian Health Svc",2021-04-14,9855
"2943","Indian Health Svc",2021-04-15,9889
"2944","Indian Health Svc",2021-04-16,9727
"2945","Indian Health Svc",2021-04-17,9638
"2946","Indian Health Svc",2021-04-18,9826
"2947","Indian Health Svc",2021-04-19,9501
"2948","Indian Health Svc",2021-04-20,9207
"2949","Indian Health Svc",2021-04-21,8961
"2950","Indian Health Svc",2021-04-22,8388
"2951","Indian Health Svc",2021-04-23,8340
"2952","Indian Health Svc",2021-04-24,7808
"2953","Indian Health Svc",2021-04-25,7820
"2954","Indian Health Svc",2021-04-26,7931
"2955","Indian Health Svc",2021-04-27,7882
"2956","Indian Health Svc",2021-04-28,7806
"2957","Indian Health Svc",2021-04-29,7731
"2958","Indian Health Svc",2021-04-30,6969
"2959","Indian Health Svc",2021-05-01,7137
"2960","Indian Health Svc",2021-05-02,6733
"2961","Indian Health Svc",2021-05-03,6500
"2962","Indian Health Svc",2021-05-04,6429
"2963","Indian Health Svc",2021-05-05,5584
"2964","Indian Health Svc",2021-05-06,5569
"2965","Indian Health Svc",2021-05-07,5335
"2966","Indian Health Svc",2021-05-08,4622
"2967","Indian Health Svc",2021-05-09,4269
"2968","Indian Health Svc",2021-05-10,4294
"2969","Indian Health Svc",2021-05-11,4292
"2970","Indian Health Svc",2021-05-12,4138
"2971","Indian Health Svc",2021-05-13,3899
"2972","Indian Health Svc",2021-05-14,3769
"2973","Indian Health Svc",2021-05-15,3706
"2974","Indian Health Svc",2021-05-16,3870
"2975","Indian Health Svc",2021-05-17,3945
"2976","Indian Health Svc",2021-05-18,3833
"2977","Indian Health Svc",2021-05-19,3670
"2978","Indian Health Svc",2021-05-20,3996
"2979","Indian Health Svc",2021-05-21,4025
"2980","Indian Health Svc",2021-05-22,4244
"2981","Indian Health Svc",2021-05-23,4154
"2982","Indian Health Svc",2021-05-24,4125
