"","state","date","stringency_index","stringency_index_for_display","stringency_legacy_index","stringency_legacy_index_for_display","government_response_index","government_response_index_for_display","containment_health_index","containment_health_index_for_display","economic_support_index","economic_support_index_for_display"
"16945","New Jersey",2020-01-17,0,0,0,0,0,0,0,0,0,0
"16946","New Jersey",2020-01-18,0,0,0,0,0,0,0,0,0,0
"16947","New Jersey",2020-01-19,0,0,0,0,0,0,0,0,0,0
"16948","New Jersey",2020-01-20,0,0,0,0,0,0,0,0,0,0
"16949","New Jersey",2020-01-21,0,0,0,0,0,0,0,0,0,0
"16950","New Jersey",2020-01-22,0,0,0,0,0,0,0,0,0,0
"16951","New Jersey",2020-01-23,0,0,0,0,0,0,0,0,0,0
"16952","New Jersey",2020-01-24,0,0,0,0,0,0,0,0,0,0
"16953","New Jersey",2020-01-25,0,0,0,0,0,0,0,0,0,0
"16954","New Jersey",2020-01-26,0,0,0,0,0,0,0,0,0,0
"16955","New Jersey",2020-01-27,0,0,0,0,0,0,0,0,0,0
"16956","New Jersey",2020-01-28,0,0,0,0,0,0,0,0,0,0
"16957","New Jersey",2020-01-29,0,0,0,0,0,0,0,0,0,0
"16958","New Jersey",2020-01-30,0,0,0,0,0,0,0,0,0,0
"16959","New Jersey",2020-01-31,0,0,0,0,0,0,0,0,0,0
"16960","New Jersey",2020-02-01,0,0,0,0,0,0,0,0,0,0
"16961","New Jersey",2020-02-02,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"16962","New Jersey",2020-02-03,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"16963","New Jersey",2020-02-04,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"16964","New Jersey",2020-02-05,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"16965","New Jersey",2020-02-06,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"16966","New Jersey",2020-02-07,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"16967","New Jersey",2020-02-08,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
